movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt4190220,Zed Plus,2014,141.0,Comedy,6.4,321
tt4190256,The Orphanage,2016,114.0,"Action,Biography,Drama",6.0,201
tt4190332,Dark Sky. White Clouds.,2015,80.0,Documentary,6.9,7
tt4190402,On i Ona,2013,78.0,"Comedy,Drama,Romance",7.8,14
tt4190530,Anthropoid,2016,120.0,"Biography,History,Thriller",7.2,38229
tt4190550,Kinki,2014,73.0,Drama,5.1,39
tt4190640,Feel My Love,2014,78.0,Documentary,7.3,12
tt4190724,Hördur - Zwischen den Welten,2015,80.0,Drama,6.8,62
tt4190906,Thank You for Playing,2015,80.0,"Documentary,Drama,Family",7.0,121
tt4190952,Ghost Blues: The Story of Rory Gallagher,2010,81.0,Documentary,8.4,20
tt4190962,Since the World Was World,2015,103.0,"Documentary,Family,History",7.1,8
tt4190982,Himmelverbot,2015,86.0,"Biography,Documentary",8.1,15
tt4191024,Hells Playground,2016,82.0,"Comedy,Horror,Thriller",5.1,18
tt4191054,Strange Magic,2015,99.0,"Adventure,Animation,Comedy",5.8,9292
tt4191350,A Courtship,2015,71.0,"Documentary,Romance",6.9,17
tt4191486,Yamasong: March of the Hollows,2017,95.0,"Adventure,Animation,Fantasy",5.7,82
tt4191580,Meet the Blacks,2016,94.0,"Comedy,Horror",5.9,34669
tt4191680,The Empire Symbol,2013,93.0,"Action,Adventure",3.5,6
tt4191702,Norman,2016,118.0,"Drama,Thriller",6.1,4980
tt4191810,World of Warcraft: Looking for Group,2014,60.0,Documentary,6.9,116
tt4192066,Straight Up: Kentucky Bourbon,2018,73.0,Documentary,5.7,22
tt4192148,Highly Functional,2017,85.0,"Comedy,Drama",7.4,14
tt4192214,Rang Milanti,2011,125.0,"Comedy,Drama",7.0,82
tt4192240,Teen Yaari Katha,2012,113.0,"Comedy,Drama",7.1,224
tt4192282,Eleven,2014,80.0,"Documentary,History,War",8.6,19
tt4192542,Babanchi Shala,2016,118.0,Drama,7.8,12
tt4192552,Stained,2018,102.0,"Horror,Thriller",7.4,12
tt4192656,Chuye Dile Mon,2015,156.0,Romance,7.4,1343
tt4192740,Limonata,2015,110.0,"Comedy,Drama",7.5,8960
tt4192752,The Fall of Heaven,2014,80.0,Documentary,7.4,52
tt4192816,The Chain,2014,47.0,Drama,9.1,10
tt4192830,A Wonderful Cloud,2015,81.0,"Comedy,Romance",6.4,79
tt4192896,The Passing,2015,89.0,Drama,5.8,218
tt4193216,Schmitke,2014,94.0,"Comedy,Mystery",6.0,224
tt4193394,Indignation,2016,110.0,"Drama,Romance",6.8,10557
tt4193400,The People vs. Fritz Bauer,2015,105.0,"Biography,Drama,Thriller",7.1,3544
tt4193538,Paratus 14:50,2015,90.0,Documentary,8.8,11
tt4193682,Montedoro,2015,88.0,"Drama,Mystery,Sci-Fi",5.9,32
tt4193776,Pinsky,2017,73.0,Comedy,7.1,19
tt4193908,Life After Django Reinhardt,2011,54.0,Documentary,6.8,6
tt4194054,We Only Know So Much,2018,88.0,Drama,8.7,15
tt4194108,Scottish Mussel,2015,96.0,Comedy,5.4,409
tt4194184,Sykt Mørkt,2014,58.0,Documentary,7.6,5
tt4194392,Records Collecting Dust,2015,58.0,Documentary,6.0,62
tt4194608,ReRUN,2018,91.0,Drama,8.6,9
tt4194954,Home Before the Holiday,2017,45.0,"Adventure,Comedy,Family",9.1,10
tt4194984,In Therapy 2,2015,93.0,Comedy,5.3,85
tt4195148,Familieweekend,2016,84.0,Comedy,5.6,392
tt4195236,I Am Me,2015,74.0,"Drama,Family",7.9,72
tt4195244,Force,2014,135.0,"Action,Drama",6.2,23
tt4195260,Hamartía: More or Less Louis van Gasteren,2014,90.0,Documentary,8.4,11
tt4195278,Telling Tales,2015,103.0,"Comedy,Fantasy,Romance",7.6,12965
tt4195368,Flying Colors,2015,117.0,Drama,7.4,2063
tt4195464,Hamati Bithibbeni,2014,98.0,"Comedy,Romance",4.1,74
tt4195522,Pilla Nuvvu Leni Jeevitham,2014,160.0,"Drama,Romance",6.2,256
tt4195526,Glittering Hands,2014,81.0,"Biography,Documentary,Family",6.0,5
tt4195548,"Narco-Finance, les impunis",2014,52.0,Documentary,7.8,8
tt4195854,Amazônia Groove,2018,85.0,"Documentary,Music",8.0,5
tt4195906,Forgive and Forget,2015,102.0,Drama,7.7,25
tt4195920,Paranoid Girls,2015,100.0,Comedy,7.6,169
tt4195994,Goldbricks in Bloom,2016,93.0,Comedy,7.6,26
tt4196010,Edinichka,2015,110.0,"Drama,War",6.0,269
tt4196110,Asomatous,2017,90.0,Thriller,3.9,19
tt4196422,Carta al nino dios,2014,90.0,Comedy,5.2,16
tt4196448,American Veteran,2017,70.0,"Documentary,Drama,War",7.3,10
tt4196450,The Birth of a Nation,2016,120.0,"Biography,Drama,History",6.4,18442
tt4196462,Edsa Woolworth,2014,110.0,"Comedy,Drama",6.0,23
tt4196504,Al Purdy Was Here,2015,90.0,"Biography,Documentary,Music",7.7,29
tt4196546,A Coup in Camelot,2015,101.0,"Documentary,History,Mystery",8.2,9
tt4196550,The Comet Kids,2017,92.0,Adventure,5.9,45
tt4196576,Chainsaw Maidens from Hell,2016,77.0,"Comedy,Horror",6.0,23
tt4196754,Between the Devil and the Deep,2015,94.0,"Biography,Documentary,Drama",6.6,10
tt4196776,Jason Bourne,2016,123.0,"Action,Thriller",6.6,190596
tt4196814,Four Blood Moons,2015,84.0,"Documentary,History",4.9,141
tt4196832,Is That a Gun in Your Pocket?,2016,95.0,Comedy,5.5,1779
tt4196848,Mr. Church,2016,104.0,"Comedy,Drama",7.7,22885
tt4197006,La Secta,2014,70.0,"Mystery,Thriller",2.7,19
tt4197474,Tatara Samurai,2016,135.0,"Action,Comedy,Drama",6.1,105
tt4197476,Pattathu Yaanai,2013,155.0,Action,3.8,107
tt4197480,Pieta in the Toilet,2015,120.0,Drama,6.5,182
tt4197526,El regreso,2013,107.0,Drama,6.7,11
tt4197548,A Melody in the Haunted,2015,99.0,Mystery,6.7,11
tt4197632,Hamlet,2015,184.0,Drama,6.5,77
tt4197642,A Date for Mad Mary,2016,82.0,"Comedy,Drama,Romance",7.0,1439
tt4198034,Unhallowed Ground,2015,97.0,"Horror,Thriller",3.5,276
tt4198186,Violent Shit: The Movie,2015,82.0,Horror,2.6,227
tt4198292,ShadowRing,2015,137.0,Documentary,8.0,44
tt4198316,Yallah! Underground,2015,85.0,"Documentary,Music,News",7.4,101
tt4198464,Ay Ramon!,2015,105.0,Family,6.0,81
tt4198506,Girasol,2016,100.0,"Biography,Drama",6.0,21
tt4198806,One Day in April,2016,90.0,"Documentary,Sport",8.0,7
tt4198944,The Paranormals,2014,90.0,Comedy,5.8,40
tt4199034,The Mobile Revolution,2014,58.0,Documentary,8.2,12
tt4199462,"Kenny Rogers, Cards on the Table",2014,59.0,"Documentary,Music",5.4,5
tt4199728,O lucro acima da vida,2014,90.0,Drama,6.0,5
tt4199762,'Til Love Comes,2014,78.0,"Comedy,Romance",6.0,8
tt4200556,No Turning Back,2014,99.0,"Documentary,Sport",7.9,7
tt4200638,Plan B,2013,86.0,Thriller,3.5,6
tt4200678,Sovsem ne prostaya istoriya,2013,109.0,"Comedy,Drama",5.9,9
tt4200804,Shivam,2015,152.0,Thriller,6.1,105
tt4200848,Anthill,2015,83.0,"Comedy,Documentary,Drama",6.2,58
tt4200904,My Dictator,2014,128.0,Drama,6.3,80
tt4201004,The Manny,2015,110.0,"Comedy,Drama",5.6,1704
tt4201018,Su realidad,2014,85.0,"Comedy,Drama,Music",8.1,10
tt4201044,Pistas para volver a casa,2014,89.0,"Adventure,Comedy,Crime",6.4,89
tt4201284,Jennifer Help Us,2014,85.0,Horror,7.1,33
tt4201394,A Reasonably Good Bloke,2015,100.0,"Comedy,Crime,Drama",6.4,12
tt4201422,Hear the Silence,2016,94.0,"Action,Drama,War",5.9,88
tt4201522,Finding Kim,2016,83.0,Documentary,7.0,13
tt4201844,Come Down Molly,2015,81.0,"Comedy,Drama",6.6,62
tt4201928,They Had It Coming,2015,84.0,"Action,Crime,Drama",4.8,9
tt4201948,Topragin Türküsü: Osmaniye Yer Fistigi,2014,45.0,Documentary,6.6,8
tt4201990,Haunters: The Art Of The Scare,2017,88.0,"Documentary,Horror",6.7,581
tt4202506,The Love Affair,2015,125.0,"Drama,Romance",5.7,163
tt4202514,Kamen Rider Movie War Full Throttle: Kamen Rider vs. Kamen Rider Drive & Gaim,2014,93.0,Action,7.3,27
tt4202824,The Love Part of This,2015,82.0,Documentary,9.1,8
tt4202960,Cats Don't Come When You Call,2016,103.0,Comedy,6.9,183
tt4202970,Devil's Doors,2018,90.0,Horror,3.7,443
tt4203016,A Matter of Interpretation,2014,99.0,Drama,6.6,62
tt4203158,Dead Heart,2015,84.0,"Drama,Horror,Thriller",6.0,75
tt4203196,Jorge & Alberto vs. The Neoliberal Demons,2014,83.0,Thriller,4.8,17
tt4203200,Socialphobia,2014,100.0,Drama,6.7,368
tt4203214,Nacido para morir,2014,100.0,"Action,Comedy,Crime",7.8,32
tt4203216,The Liar,2014,95.0,Drama,6.3,29
tt4203258,The Reaping,2014,84.0,"Comedy,Horror,Thriller",4.9,36
tt4203284,Volley,2014,95.0,Comedy,6.5,1027
tt4203788,Moma's Spirit,2018,80.0,"Action,Horror",3.2,17
tt4203824,Elizabeth Ekadashi,2014,90.0,"Adventure,Drama,Family",8.4,502
tt4203832,An Analog Algorithm of Very Different Things,2014,80.0,Animation,7.9,8
tt4203868,Applecart,2015,57.0,"Crime,Drama,Horror",5.8,79
tt4203990,A Question of Humanity,2014,64.0,"Documentary,History,Mystery",8.6,8
tt4203996,Mimi and Dona,2014,65.0,"Documentary,Drama",7.7,44
tt4204006,Uma Montanha do Tamanho do Homem,2014,94.0,Documentary,8.4,19
tt4204098,Grand Unified Theory,2016,104.0,"Comedy,Drama,Family",8.4,60
tt4204558,M et le 3ème secret,2014,109.0,Documentary,6.6,8
tt4205128,Staying Alive,2015,83.0,Comedy,5.8,342
tt4205320,The Assistant,2015,87.0,"Drama,Thriller",5.2,155
tt4205416,Born in Gaza,2014,54.0,Documentary,7.4,105
tt4205426,Bad Vegan and the Teleportation Machine,2016,90.0,"Comedy,Sci-Fi,Thriller",7.4,12
tt4205512,And Then I Was French,2018,106.0,Thriller,5.5,42
tt4205528,We can Be Gay Today: Baltic Pride 2013,2014,61.0,Documentary,7.3,10
tt4205666,Blaue Stunde,2011,75.0,Drama,6.4,22
tt4205920,Alarmed,2014,90.0,"Horror,Thriller",3.2,215
tt4205954,Eksik,2015,110.0,"Drama,History",5.7,239
tt4206066,Crossfire: The Plot That Killed Kennedy,2014,90.0,Documentary,7.4,31
tt4206194,A Secret History: The Making of America,2014,90.0,Documentary,3.8,16
tt4206218,The Propaganda Game,2015,98.0,Documentary,6.8,4150
tt4206228,Prisoner X,2016,90.0,"Sci-Fi,Thriller",5.1,463
tt4206250,We Gotta Get Out of Here,2019,79.0,Documentary,7.8,6
tt4206464,Danny,2016,103.0,Documentary,5.6,22
tt4206516,The Taker's Crown,2017,86.0,"Adventure,Fantasy",4.0,29
tt4206558,Frank and the Wondercat,2015,86.0,"Biography,Comedy,Documentary",7.3,9
tt4206724,70 Acres in Chicago: Cabrini Green,2014,53.0,"Documentary,History,News",7.6,14
tt4207094,Ebola Zombies,2015,90.0,Horror,2.7,120
tt4207112,Score: A Film Music Documentary,2016,93.0,"Documentary,Music",7.5,3231
tt4207196,Del Playa,2017,101.0,"Horror,Thriller",4.0,250
tt4208256,The Boy on the Train,2016,80.0,"Comedy,Drama",7.1,13
tt4208284,Rediscovering India,2017,124.0,Documentary,9.1,59
tt4208304,Bogyó és Babóca 3: Játszótársak,2014,70.0,"Animation,Family",7.1,8
tt4208506,Far from the Sea,2015,105.0,"Drama,Thriller",5.3,180
tt4208604,M.... Matric Pass,2014,118.0,"Drama,Romance",2.9,10
tt4208660,Streif: One Hell of a Ride,2014,110.0,"Documentary,Sport",6.6,458
tt4208868,"Ja, ik wil!",2015,96.0,"Comedy,Romance",6.2,663
tt4208886,Messenger of the Truth,2013,86.0,Documentary,8.6,17
tt4209020,"Here, Kitty Kitty",2014,72.0,Drama,7.6,7
tt4209084,Webbed,2015,90.0,"Action,Drama",6.9,12
tt4209174,Chimera Strain,2018,80.0,"Drama,Sci-Fi,Thriller",5.4,1241
tt4209374,After the Fair: The Legacy of the 1964-65 New York World's Fair,2014,102.0,"Documentary,History",9.4,5
tt4209492,Tiger Tiger,2015,90.0,"Adventure,Biography,Documentary",7.3,7
tt4209590,Animalistic,2015,78.0,"Drama,Horror,Thriller",3.4,435
tt4209788,Molly's Game,2017,140.0,"Biography,Crime,Drama",7.5,104786
tt4209820,Balgar: The Movie,2014,73.0,"Animation,Comedy",6.8,293
tt4209900,Fresh Dressed,2015,90.0,"Documentary,History,Music",6.5,790
tt4209910,Here's to the Future!,2014,73.0,Documentary,7.3,9
tt4209964,Things of the Aimless Wanderer,2015,78.0,Drama,6.8,28
tt4210080,The Confirmation,2016,101.0,"Comedy,Drama",6.4,5473
tt4210112,Nakom,2016,90.0,Drama,6.7,144
tt4210344,El Pampero,2017,77.0,Thriller,5.9,78
tt4210656,25 to Life,2012,87.0,Documentary,6.7,28
tt4210992,Homesick,2015,106.0,Drama,5.7,823
tt4211022,Buferna zona,2014,122.0,Drama,7.1,55
tt4211044,Adult Life Skills,2016,96.0,"Comedy,Drama",6.2,2365
tt4211294,Clerical Errors,2015,97.0,Comedy,4.4,9
tt4211312,The White King,2016,89.0,"Drama,Sci-Fi",6.0,4261
tt4211516,The Thread,2015,61.0,"Documentary,News",6.2,581
tt4211620,Jean-François and the Meaning of Life,2018,85.0,Comedy,6.5,59
tt4211694,Fovos,2014,64.0,Horror,4.3,11
tt4211840,Seven Dorms of Death,2015,89.0,Horror,5.7,39
tt4211916,Like a Cast Shadow,2015,87.0,"Drama,Mystery,Thriller",5.9,74
tt4212378,Boj za,2014,85.0,Documentary,6.1,8
tt4212552,Twee Grade van Moord,2016,98.0,Drama,7.7,23
tt4212580,JK's House,2013,97.0,"Family,Music",6.6,7
tt4212752,Scumbag,2017,114.0,"Comedy,Drama",7.0,72
tt4212800,Wakers,2014,124.0,"Comedy,Fantasy,Horror",5.1,17
tt4213758,Self-Portrait of a Dutiful Daughter,2015,81.0,Drama,5.3,273
tt4213764,Taj Mahal,2015,91.0,Thriller,5.1,588
tt4213806,Toro,2016,105.0,"Action,Crime,Drama",5.9,2330
tt4213832,Quatretondeta,2016,92.0,"Comedy,Drama",6.7,113
tt4214024,Mozu the Movie,2015,116.0,Thriller,4.9,136
tt4214172,Tito's Glasses,2014,94.0,"Documentary,History",7.1,47
tt4214198,Laddie: The Man Behind the Movies,2017,83.0,Documentary,8.3,25
tt4214450,Western,2015,92.0,"Documentary,Western",6.0,178
tt4214470,Gorchlach: The Legend of Cordelia,2016,45.0,"Adventure,Fantasy,History",8.0,6
tt4214558,S pyati do semi,2014,107.0,"Drama,Romance",7.2,68
tt4214614,Kings of Kallstadt,2014,92.0,"Comedy,Documentary,Family",6.1,35
tt4214708,Coming of Age in Cherry Grove: The Invasion,2014,81.0,Documentary,6.7,21
tt4215674,Highway to Havasu,2017,108.0,"Adventure,Comedy,Drama",3.7,178
tt4215676,Less Than 30,2016,90.0,"Comedy,Romance",8.4,66
tt4215810,River,2015,89.0,Thriller,6.0,1858
tt4215828,Pig Pen,2015,85.0,"Drama,Thriller",5.7,108
tt4216808,Asleep,2015,91.0,Drama,5.6,53
tt4216890,Baden Baden,2016,96.0,"Comedy,Drama",6.6,429
tt4216902,Ares,2016,80.0,"Drama,Sci-Fi,Thriller",6.2,2492
tt4216908,Courted,2015,98.0,"Comedy,Crime,Drama",6.6,1826
tt4216934,Frau Müller muss weg!,2015,83.0,Comedy,6.2,1376
tt4217230,Kleine graue Wolke,2014,88.0,Documentary,7.4,8
tt4217392,Kung Fu Yoga,2017,107.0,"Action,Adventure,Comedy",5.2,7549
tt4217446,Agony,2016,93.0,"Drama,Thriller",5.8,222
tt4217804,The Sinking of Sozopol,2014,101.0,"Drama,Mystery",6.2,156
tt4217878,"Sex, Pity and Loneliness",2017,119.0,"Comedy,Drama",6.6,299
tt4218012,HERO Inspired by the Extraordinary Life & Times of Mr. Ulric Cross,2018,111.0,Drama,8.8,19
tt4218058,Kingston Paradise,2013,83.0,Drama,7.6,14
tt4218240,El destello de la luna,2016,93.0,"Comedy,Drama",7.4,40
tt4218250,Zombie Cats from Mars,2015,97.0,Horror,3.5,86
tt4218538,Girl Flu.,2016,92.0,"Comedy,Family",6.4,310
tt4218572,Widows,2018,129.0,"Crime,Drama,Thriller",7.0,61615
tt4218644,The Edge of Sin,2015,120.0,"Crime,Drama",5.1,19
tt4218696,The Wall,2017,88.0,"Action,Drama,Thriller",6.2,20391
tt4218728,Voice of the King,2014,80.0,Documentary,4.5,6
tt4218998,Inhumane,2018,79.0,Thriller,2.9,248
tt4219130,Psycho-Pass: The Movie,2015,113.0,"Action,Animation,Crime",7.2,2351
tt4219168,Tuff Luck,2015,97.0,"Documentary,Music,News",8.2,19
tt4219300,Gollu aur Pappu,2014,112.0,Comedy,4.5,80
tt4219304,Aoki Hagane no Arpeggio: Ars Nova DC,2015,105.0,"Action,Animation,Sci-Fi",6.2,55
tt4219354,Red Carpet,2014,117.0,"Comedy,Romance",6.0,159
tt4219614,Resistencia: The Fight for the Aguan Valley,2015,92.0,"Adventure,Documentary,Drama",8.7,9
tt4219652,The Big Lie: American Addict 2,2016,96.0,Documentary,6.7,84
tt4219836,Top Spin,2014,80.0,Documentary,6.9,513
tt4219894,Lokmanya Ek Yugpurush,2015,139.0,History,8.3,342
tt4219896,Los ojos de América,2014,62.0,Documentary,6.2,5
tt4219970,Hoodslam: The Accidental Phenomenon,2014,94.0,"Action,Comedy,Documentary",9.2,12
tt4220022,Tryst,2015,90.0,"Comedy,Drama",5.0,7
tt4220270,An Experiment in Fear: The Making of Monkey Shines,2014,49.0,Documentary,6.5,6
tt4220990,Lida Vanda Liusia,2015,69.0,"Adventure,Documentary",8.6,17
tt4221060,Beneath the Helmet,2014,80.0,"Action,Biography,Documentary",8.1,74
tt4221190,Consumed Static Air,2015,80.0,Sci-Fi,4.1,27
tt4221390,Kaadu,2014,146.0,"Drama,Family",6.5,40
tt4221602,O Leão da Estrela,2015,110.0,Comedy,6.0,498
tt4221708,Miracles Out of Nowhere,2015,78.0,"Biography,Documentary,History",7.8,121
tt4221762,TransFatty Lives,2015,83.0,"Biography,Documentary",7.9,168
tt4221854,Lumber vs. Jack,2014,86.0,"Comedy,Horror,Sci-Fi",3.5,46
tt4222028,Black Mountain Poets,2015,85.0,"Comedy,Drama,Romance",5.9,272
tt4222078,The Binman,2015,60.0,"Horror,Thriller",7.4,7
tt4222240,Keep Frozen,2016,68.0,Documentary,8.6,10
tt4222512,Beyond Evil: The Dead of Night,2015,90.0,"Documentary,Horror,Mystery",4.3,7
tt4222718,I Fine..Thank You Love You,2014,117.0,Comedy,7.0,1514
tt4222732,Ghost Coins,2014,93.0,Horror,5.7,139
tt4222746,Iron Ladies Roar!,2014,126.0,Comedy,3.5,48
tt4223204,Forgotten Plague,2015,81.0,"Documentary,History,News",8.9,95
tt4223230,Tutu,2015,95.0,Drama,7.2,89
tt4223310,Saving My Pig,2018,95.0,"Comedy,Drama",7.5,45
tt4223366,Parisienne,2015,119.0,Drama,6.7,558
tt4223932,Story of Judas,2015,99.0,Drama,5.4,118
tt4224044,Portrait of a Thief,2014,90.0,"Crime,Drama,History",6.5,62
tt4224288,Interstates,2016,95.0,"Sci-Fi,Western",4.2,5
tt4224328,Mavis!,2015,80.0,"Biography,Documentary,Music",7.3,278
tt4224460,The Millionaires' Unit,2015,120.0,"Action,Documentary,History",8.0,11
tt4224478,The Subjects,2015,80.0,Thriller,5.2,1143
tt4224482,Panopticon,2015,86.0,"Drama,Thriller",6.8,20
tt4224486,Ein Rabe namens Poe,2014,98.0,"Action,Comedy,Crime",7.0,32
tt4224550,Watain: Opus Diaboli,2012,83.0,"Documentary,Music",8.9,16
tt4224560,Cábala Caníbal,2014,64.0,Documentary,6.7,7
tt4224638,Before Sunrise,2014,70.0,Drama,6.6,16
tt4224752,Highlighters,2019,79.0,Crime,6.1,7
tt4224754,Tiger,2018,100.0,Drama,4.8,302
tt4225092,Virus of the Dead,2018,120.0,"Action,Horror,Thriller",2.8,144
tt4225230,Arvydas Sabonis 11,2014,100.0,"Biography,Documentary,Sport",8.8,244
tt4225298,Star Trek: The Next Generation - The Sky's the Limit - The Eclipse of Star Trek: The Next Generation,2014,90.0,Documentary,7.0,5
tt4225302,Project Eugenics,2015,80.0,Horror,3.7,19
tt4225478,Delinquent,2016,97.0,"Crime,Drama,Family",5.9,326
tt4225576,Peter and the Colossus,2014,120.0,"Drama,Family,Fantasy",4.6,16
tt4225622,The Babysitter,2017,85.0,"Comedy,Horror",6.3,46289
tt4225696,I Was a Teenage Wereskunk,2016,91.0,"Comedy,Horror",7.1,47
tt4226230,Lovers,2014,130.0,Romance,6.5,64
tt4226372,Jag är inte beredd att dö än,2014,75.0,"Documentary,Music",7.0,148
tt4226374,"War Work, 8 Songs with Film",2014,65.0,Documentary,6.7,38
tt4226386,A Murder Beside Yan He River,2014,92.0,History,7.5,48
tt4226388,Victoria,2015,138.0,"Crime,Drama,Romance",7.7,44921
tt4226446,Richard Pryor: Icon,2014,56.0,Documentary,6.5,318
tt4226478,Territoire de la liberté,2014,68.0,Documentary,6.8,9
tt4226854,Mantra 2,2013,88.0,"Comedy,Crime,Horror",4.4,53
tt4226970,Hero,2015,120.0,"Crime,Drama",6.3,263
tt4227032,SBK The-Movie,2014,84.0,Comedy,7.2,242
tt4227196,When the Boys Walk In,2014,49.0,Drama,9.2,8
tt4227204,Uncle Kent 2,2015,73.0,"Comedy,Sci-Fi",5.5,152
tt4227282,Driver from Hell,2016,83.0,"Action,Horror,Thriller",3.5,1933
tt4227386,Familien Jul,2014,90.0,"Comedy,Family,Fantasy",5.2,93
tt4227756,Koeraaj Koeraaj,2014,85.0,Drama,6.6,30
tt4228146,45 Jokes About My Dead Dad,2016,61.0,Comedy,6.9,33
tt4228294,Les Cowboys,2015,104.0,Drama,6.7,1774
tt4228338,Gol de Cuba,2013,70.0,"Documentary,Sport",8.5,11
tt4228746,Zid,2014,126.0,"Crime,Thriller",4.4,900
tt4228810,Kalinka,2016,87.0,"Biography,Crime,Drama",7.0,1757
tt4228816,In Harmony,2015,87.0,Drama,6.3,597
tt4228840,Dive Olly Dive and the Pirate Treasure,2014,81.0,Animation,5.3,18
tt4228842,Boudicca: Warrior Queen of Ancient Britain,2014,86.0,"Biography,Documentary,History",6.1,11
tt4228850,Bugs,2014,82.0,"Comedy,Horror",3.3,56
tt4228876,Sam Klemke's Time Machine,2015,90.0,"Biography,Documentary",6.7,100
tt4228914,Enclave,2014,52.0,Documentary,8.7,14
tt4228924,"Rwanda, Life Goes On",2014,72.0,"Crime,Documentary,War",8.0,6
tt4229236,Cobain: Montage of Heck,2015,145.0,"Animation,Biography,Documentary",7.6,26068
tt4229298,The Unspoken,2015,91.0,"Horror,Thriller",4.9,1618
tt4229308,Pára-me de repente o pensamento,2014,101.0,"Documentary,Drama",8.4,239
tt4229432,Drink Me,2015,74.0,"Drama,Horror",3.6,146
tt4229578,Adventure Club,2017,88.0,"Adventure,Family",5.0,224
tt4229864,Eat Me,2018,95.0,"Drama,Horror,Mystery",4.5,183
tt4229938,"Il ricco, il povero e il maggiordomo",2014,102.0,Comedy,5.4,1537
tt4229948,Scathing,2016,83.0,"Horror,Thriller",3.7,159
tt4230010,Streit's: Matzo and the American Dream,2015,83.0,"Documentary,Family,History",8.5,22
tt4230078,Tangent Room,2017,64.0,"Sci-Fi,Thriller",4.6,190
tt4230192,Reel Nightmare,2017,78.0,"Fantasy,Horror,Mystery",3.4,88
tt4230666,50 Years of the 911,2013,84.0,Documentary,9.6,5
tt4230700,Complete Unknown,2016,91.0,"Drama,Mystery",5.4,5177
tt4230796,The Wicked,2014,93.0,"Horror,Mystery",6.5,56
tt4230836,Dumped,2015,76.0,"Adventure,Comedy,Drama",7.0,9
tt4230876,8 novykh svidaniy,2015,86.0,"Comedy,Fantasy",5.6,592
tt4231442,A Man Before His Time,2015,90.0,Documentary,9.2,21
tt4231466,Supernova,2014,135.0,"Drama,Mystery,Sci-Fi",6.6,274
tt4231486,This Giant Papier-Mâché Boulder Is Actually Really Heavy,2016,112.0,"Action,Adventure,Comedy",5.8,135
tt4231502,Broken Darkness,2017,118.0,"Action,Drama,Sci-Fi",4.6,199
tt4231508,April Fools,2015,118.0,Comedy,6.4,311
tt4231760,A Gamer's Life,2016,85.0,Documentary,7.2,463
tt4231836,Pocket Gangsters,2015,110.0,"Romance,Thriller",5.0,8
tt4232066,Once Again,2018,101.0,"Drama,Romance",7.2,490
tt4232130,Bloodlands,2017,82.0,"Drama,Horror,Thriller",5.7,101
tt4232148,Ceci est mon corps,2014,94.0,Drama,6.6,14
tt4232188,Kropemann,2016,93.0,Thriller,7.5,15
tt4232272,Appleseed XIII: Tartaros,2011,85.0,"Action,Adventure,Animation",6.0,78
tt4232330,"Michael Jackson: Life, Death and Legacy",2012,75.0,Documentary,6.3,25
tt4232364,Showroom,2014,75.0,"Comedy,Drama",5.1,327
tt4232564,Miramar,2014,95.0,Drama,6.4,9
tt4232610,The Squad,2015,92.0,"Action,Drama",5.7,3057
tt4232620,How to Win Enemies,2014,78.0,"Comedy,Crime,Mystery",6.4,99
tt4234740,Hayalet Dayi,2015,98.0,"Comedy,Fantasy",4.8,623
tt4234744,Chung Cu Ma,2014,115.0,"Comedy,Horror",5.8,76
tt4234974,Surrogative,2014,49.0,Comedy,8.5,6
tt4235016,Here,2014,120.0,Documentary,7.4,13
tt4235034,Half Past Love,2013,95.0,Drama,8.0,9
tt4235130,Life off grid,2016,86.0,"Documentary,News",6.6,128
tt4235184,Effetti indesiderati,2015,94.0,Comedy,6.3,38
tt4235252,Father and Sons,2014,97.0,Documentary,6.3,20
tt4235342,The Golden Cane Warrior,2014,111.0,"Action,Drama",6.2,681
tt4235408,The Cucaracha Club,2016,86.0,Thriller,3.7,9
tt4235432,Ithihasa,2014,150.0,Drama,6.0,354
tt4235454,The Transparent Woman,2015,80.0,Thriller,4.7,25
tt4235516,7 Kinds of Wrath,2014,105.0,Drama,6.2,44
tt4235644,Shisha no teikoku,2015,120.0,"Animation,Sci-Fi,Thriller",5.9,814
tt4235710,Fight Me,2015,97.0,"Biography,Documentary,War",7.2,18
tt4236310,Cassette: A Documentary Mixtape,2016,92.0,"Documentary,Music",6.5,118
tt4236480,Missing Mom,2016,85.0,"Adventure,Biography,Documentary",6.1,218
tt4236484,Forgotten,2017,90.0,Sci-Fi,7.8,135
tt4236612,The House on Cuckoo Lane,2014,82.0,Horror,4.1,19
tt4236972,The Room,2014,76.0,Drama,7.8,8
tt4236992,Within Temptation: Let Us Burn: Elements & Hydra Live in Concert,2014,170.0,"Documentary,Music",8.7,37
tt4236994,Frenzy,2015,90.0,Thriller,8.1,16
tt4237208,Shake Off the World,2016,80.0,"Comedy,Drama,Family",6.7,22
tt4238156,Girl's Step,2015,117.0,"Drama,Family",6.8,25
tt4238832,Billy Joel: Live at Shea Stadium,2011,140.0,Music,8.5,30
tt4238844,The Million Dollar Piano,2014,112.0,"Documentary,Music",8.3,20
tt4238858,The Fits,2015,72.0,"Drama,Music",6.7,4053
tt4238860,Simply Red: Live at Montreux 2003,2012,93.0,Music,7.6,5
tt4238982,Set Me Free: Vol. I,2016,101.0,"Crime,Drama,Mystery",6.4,737
tt4239146,El paseo,2014,63.0,Documentary,5.6,5
